성과연도,성과고유번호,성과구분,성과명,전담기관 등록(기탁)번호,저널명 OR 성과명(영문) 등,저자 OR 저작자 등,IPC OR 등록기관 등,국내외구분 OR 제조사 등,초록(국문),초록(영문),키워드,유발과제명,과제고유번호,부처명,과제수행기관,연구수행주체,6T분류,과학기술표준분류,연구개발단계,정부연구비,총연구비,당해연구시작일,당해연구종료일
2013,PTO-2013-0025651702,특허,수증기 저감부가 장착된 피동 촉매 결합기,10-2013-0031415,nan,한국원자력연구원;,G21C 9/06,대한민국,nan,nan,nan,격납건물 장기 건전성 확보 기술 개발,1345197206,미래창조과학부,한국원자력연구원,출연연구소,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,원자력 안전기술,응용연구,1680000000,1680000000,20130301,20140228
2013,PTO-2013-0025654915,특허,전류 제어 회로 구조,10-2013-0163611,nan,건국대학교글로컬산학협력단;,G05F 3/16,대한민국,nan,nan,nan,레이저 촉감 제시 기술 개발,1345198439,미래창조과학부,건국대학교 GLOCAL(글로컬)캠퍼스,대학,생명공학 산물 안전성 및 유효성 평가기술,광응용기기,기초연구,535000000,535000000,20130301,20140228
2013,PTO-2013-0025651826,특허,특허 키워드 분석에 기반한 부상 기술 예측 장치 및 방법,10-2013-0069163,nan,고려대학교 산학협력단;,"G16C 10/00,G06F 40/00",대한민국,nan,nan,nan,시맨틱 기술 기반 IP 마이닝 시스템 개발,9991001640,교육부,고려대학교,대학,기타 정보처리시스템 및 S/W 기술,정보기술관리 및 전략,기초연구,34970000,34970000,20130901,20140831
2013,PTO-2013-0025651766,특허,액상비료를 유도용액으로 사용하는 정삼투 기반의 해수담수화방법,10-2013-0020092,nan,한경대학교 산학협력단(;,"C02F 1/44,B01D 61/10,B01D 61/02,C02F 103/08",대한민국,nan,nan,nan,나노 기반의 정삼투 기술을 이용한 안전한 농업용수 생산 기술의 개발,9991005030,미래창조과학부,한경대학교,대학,기타 나노소재기술,농업토목학,기초연구,44850000,44850000,20130501,20140430
2013,PTO-2013-0025714491,특허,"식물정화공법용 사이드로포어 함유 배양 여과액, 그 제조방법 및 이를 이용한 중금속 오염토양의 식물정화공법",10-2013-0120358,nan,한국지질자원연구원;,"B09C 1/10,C12N 1/20,A62D 3/02",대한민국,nan,nan,nan,대수층 인공함양 지하수 확보 융복합 핵심기술 개발,1711009422,미래창조과학부,한국지질자원연구원,출연연구소,기타 환경기반기술,물관리,기초연구,4508161000,4508161000,20130101,20131231
2013,PTO-2013-0025714477,특허,금속 몰리브덴 분말의 산소 저감에 의한 소결체의 결정립 미세화 방법,10-2013-0109034,nan,한국지질자원연구원;,"B22F 3/10,B22F 1/00",대한민국,nan,nan,nan,해외 금속광물 개발을 위한 활용기술 연구,1711009438,미래창조과학부,한국지질자원연구원,출연연구소,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,자원 활용,개발연구,2000000000,2000000000,20130101,20131231
2013,PTO-2013-0025714368,특허,페이스트 pH를 이용한 오염된 토양의 최종 평형 pH의 현장 측정방법,10-2013-0031318,nan,한국지질자원연구원;,"G01N 33/24,G01N 31/00",대한민국,nan,nan,nan,광산개발에 따른 지질환경재해 확산제어 기술 개발,1711009423,미래창조과학부,한국지질자원연구원,출연연구소,자연환경·오염토양·지하수의 정화·복원기술,산사태발생 분석/예측,응용연구,2423000000,2423000000,20130101,20131231
2013,PTO-2013-0025652328,특허,"소셜 네트워크 서비스를 이용한 인맥지도 제공 장치, 방법 및 이를 포함한 인맥 관리 시스템",10-2013-0111275,nan,숭실대학교 산학협력단;,G06Q 50/30,대한민국,nan,nan,nan,웹2.0 환경에서의 효율적인 클라우드 컴퓨팅을 위한 네트워크 및 자원 정보 처리 기법 연구,1711005328,교육부,숭실대학교,대학,정보검색 및 DB기술,정보이론,기초연구,61100000,61100000,20130501,20140430
2013,PTO-2013-0025652365,특허,스마트폰 뱅킹시스템의 인증방법,10-2013-0014639,nan,동서대학교산학협력단;,"G06Q 40/02,G06F 21/31,H04L 9/32,H04L 9/32,H04L 9/32,H04W 12/06",대한민국,nan,nan,nan,RFID/USN 암호디바이스의 물리적 해킹 공격 방어기술 개발,9991000938,교육부,동서대학교,대학,정보보안 및 암호기술,공통 보안기술,기초연구,30214000,30214000,20130901,20140831
2013,PTO-2013-0025714350,특허,수평토층 채집장치,10-2013-0005679,nan,한국지질자원연구원;,"G01N 33/24,G01N 1/04,E21B 49/02",대한민국,nan,nan,nan,지각진화 추적기술 개발 및 지질정보 구축,1711009425,미래창조과학부,한국지질자원연구원,출연연구소,기타 환경기반기술,구조지질학,기초연구,4470000000,4470000000,20130101,20131231
2013,PTO-2013-0025652371,특허,펠리티닙을 포함하는 톡소포자충 감염증의 예방 및 치료용 조성물,10-2013-0104886,nan,가톨릭대학교 산학협력단;,A61K 31/4706,대한민국,nan,nan,nan,톡소포자충의 Rhoptry kinase와 작용하는 감염 숙주세포의 단백질 발굴 및 기생충-숙주와의 상호 관계에서의 역할,9991005649,교육부,가톨릭대학교(성의교정),대학,생명현상 및 기능연구,미생물/기생생물학,기초연구,50700000,50700000,20130501,20140430
2013,PTO-2013-0025493698,특허,"티로시나아제를 이용하여 제조된 카테콜형 구조 물질, 그의 제조 방법 및 그의 응용",10-2013-0073957,nan,서울대학교산학협력단;,"C07D 311/32,A61K 31/353,C12P 7/22,A61P 35/00",대한민국,nan,nan,nan,석유 기반의 방향족 화합물 대체를 위한 리그닌 바이오리파이너리 공정 개발,1345212275,교육부,서울대학교,대학,바이오에너지 기술,생물화학 공정기술,개발연구,144500000,144500000,20130101,20130831
2013,PTO-2013-0025493697,특허,"α-2,3 및 α-2,6 시알산 전이효소의 변이체 탐색 방법 및 시알릴올리고당 생산에의 응용",10-2013-0039938,nan,서울대학교산학협력단;,"C12Q 1/48,C12N 15/52,C12P 19/04",대한민국,nan,nan,nan,석유 기반의 방향족 화합물 대체를 위한 리그닌 바이오리파이너리 공정 개발,1345212275,교육부,서울대학교,대학,바이오에너지 기술,생물화학 공정기술,개발연구,144500000,144500000,20130101,20130831
2013,PTO-2013-0025712528,특허,"노드, 서비스 식별자 할당 장치 및 이들의 동작 방법",10-2013-0023043,nan,한국전자통신연구원;,H04W 76/02,대한민국,nan,nan,nan,개방형 시맨틱 USN 서비스 플랫폼 기술 개발,1415128095,지식경제부,한국전자통신연구원,출연연구소,기타 네트워크기술,RFID/USN,개발연구,3000000000,4090000000,20120101,20121231
2013,PTO-2013-0025657664,특허,그래핀 옥사이드를 포함하는 전자파 흡수용 필름 및 이의 제조방법,10-2013-0050896,nan,한국기계연구원;,"H05K 9/00,C08J 5/18,C08K 7/06",대한민국,nan,nan,nan,선택적 표면 기능화를 통한 edge 조립형 graphene sheet 제조 및 복합화 기술연구,1711008521,미래창조과학부,재료연구소,출연연구소,"나노소재기술(나노분말소재, 광학용 나노소재, 고기능 시너지 소재, 촉매·환경·기능소재에 중점)",나노화학공정기술,기초연구,222791000,222791000,20130101,20131231
2013,PTO-2013-0025659411,특허,업링크 주파수 제어 방법 및 이를 이용하는 단말 장치,10-2013-0112949,nan,한국전자통신연구원;,"H04B 7/01,H04L 27/00",대한민국,nan,nan,nan,이동 무선백홀 기반 고속 그룹이동체 모바일 핫스팟(MHN) 네트워크 기술 개발,1711008968,미래창조과학부,한국전자통신연구원,출연연구소,4세대 이동통신,이동통신 시스템,기초연구,1600000000,2140000000,20130301,20140228
2013,PTO-2013-0025702449,특허,기계적 필터를 구비한 무선 센서 장치 및 기계적 필터를 구비한 무선 센서 장치의 통신 수행 방법,10-2013-0048539,nan,한국철도기술연구원;,"H03H 9/46,H04B 1/40",대한민국,nan,nan,nan,철도시스템 미래형 무선 스마트 autonomous 센싱 기술,1711005528,미래창조과학부,한국철도기술연구원,출연연구소,기타 정보기술,자동차/철도차량,응용연구,1380000000,2020000000,20130701,20140630
2013,PTO-2013-0025496916,특허,피동안전설비 및 이를 구비하는 원전,10-2013-0118741,nan,한국원자력연구원;,"G21C 15/18,G21C 1/08",대한민국,nan,nan,nan,SMART 안전성 향상을 위한 유체계통 연구,1711004600,미래창조과학부,한국원자력연구원,출연연구소,위의 미래유망신기술(6T) 103개 세분류에 속하지 않는 기타 연구,유체계통 설계기술,개발연구,1581123000,1581123000,20130301,20140228
2013,PTO-2013-0025496950,특허,BPSK 변조 시스템 기반 적응 블랭커를 이용한 비선형 잡음 제거 장치 및 방법,10-2013-0157790,nan,"한국전자통신연구원, 한양대학교;","H04L 27/18,H04B 1/10",대한민국,nan,nan,nan,ISM대역에서 기기들의 효율적인 공존을 위한 시스템 설계에 관한 연구,1711008144,미래창조과학부,한양대학교(ERICA캠퍼스),대학,기타 정보통신 부품기술,이동통신 시스템,기초연구,50310000,50310000,20130501,20140430
2013,PTO-2013-0025493968,특허,배관 감육 검사장치 및 검사방법,10-2013-0168727,nan,한국원자력연구원;,"G01B 17/02,G01N 29/14",대한민국,nan,nan,nan,원자력계통 건전성 선진화 체계 구축,1711007547,미래창조과학부,한국원자력연구원,출연연구소,에너지소재 기술,핵연료/원자력소재,응용연구,3781000000,3781000000,20130101,20131231
2013,PTO-2013-0025496955,특허,"시료 중 상피-중간엽 전환된 종양 세포를 확인하기 위한 정보를 얻는 방법, 시료 중 상피-중간엽 전환된 종양 세포를 확인하는 방법, 개체가 종양에 걸렸는지를 효율적으로 진단하는 방법, 및 시료 중 상피-중간엽 전환된 종양 세포를 확인하는데 사용하기 위한 조성물 또는 키트",10-2013-0117594,nan,아주대학교 산학협력단;,"G01N 33/574,G01N 33/573,C12Q 1/68",대한민국,nan,nan,nan,유방암세포에서 Epithelial to Mesenchymal Transition 의 분자적 특성 분석을 기반으로 한 순환종양세포의 연구,1345212931,교육부,아주대학교,대학,기타 보건의료 관련 응용기술,의생명과학,기초연구,60630000,60630000,20130501,20140430
2013,PTO-2013-0025745170,특허,수중 장거리 네트워크를 위한 시간분할 다중접속 매체접속제어 프로토콜,10-2013-0075586,nan,한국해양과학기술원;,"H04J 3/16,H04B 7/212,H04W 28/06,H04J 3/06,H04W 74/08",대한민국,nan,nan,nan,수중광역 이동통신시스템 개발,1525002957,해양수산부,한국해양과학기술원,출연연구소,기타 정보기술,해양레저/탐사장비,응용연구,1000000000,1050000000,20130801,20140731
2013,PTO-2013-0025744975,특허,입자의 이동에 의해 분석물질을 검출하는 장치 및 방법,10-2013-0166909,nan,강릉원주대학교산학협력단;,"B01L 3/00,G01N 33/536,G01N 35/08,G01N 33/543,G01N 35/00",대한민국,nan,nan,nan,마비성 패류독 검사용 바이오센서 개발 및 응용,1525003208,해양수산부,강릉원주대학교 산학협력단,대학,동식물 병해충 제어기술,수산자원/어장환경,응용연구,150000000,200000000,20130901,20140831
2013,PTO-2013-0025714499,특허,다수의 직선대를 구비하는 복합단층 구조 촬영장치 및 촬영방법,10-2013-0136081,nan,한국지질자원연구원;,"G01V 8/20,G01B 11/16,F16M 11/24,H04N 5/225",대한민국,nan,nan,nan,심지층을 활용한 CO2 지중저장 및 녹색에너지자원 확보기술 개발,1711009424,미래창조과학부,한국지질자원연구원,출연연구소,기타 에너지기술,지구물리학,개발연구,6591000000,6591000000,20130101,20131231
2013,PTO-2013-0025496836,특허,무선 제어 장치 및 이를 포함하는 무선 제어 시스템,10-2013-0102164,nan,재단법인대구경북과학기술원;,"H04Q 9/00,G06F 3/01",대한민국,nan,nan,nan,인체 삽입형 바이오메디컬 디바이스들 간의 체내 무선 링크 시스템 연구,1711007919,미래창조과학부,대구경북과학기술원,대학,의과학·의공학 기술,치료/진단기기,기초연구,45532000,45532000,20130501,20140430
2013,PTO-2013-0025496804,특허,양자점을 이용한 3차원 광결정 기반의 단백질 검출센서 및 그 제조방법,10-2013-0138513,nan,서강대학교산학협력단;,"G01N 33/543,C12N 15/115",대한민국,nan,nan,nan,색변화로 검출가능한 3차원 광결정 기반의 실시간 비표지 면역센서 개발,1345213498,교육부,서강대학교,대학,바이오칩 개발기술,나노마이크로센서,기초연구,60630000,60630000,20130501,20140430
2013,PTO-2013-0025496689,특허,전기식 입자 집적기,10-2013-0096217,nan,울산과학기술대학교 산학협력단;,"B03C 3/06,B03C 3/36,B03C 3/45",대한민국,nan,nan,nan,공기 중 바이러스의 신속한 진단 센서 시스템 (미세 센서와 소형 전기식 바이러스 집적 장치) 에 대한 연구,1711001173,미래창조과학부,울산과학기술대학교,대학,바이오칩 개발기술,나노/마이크로 기계시스템,기초연구,102000000,102000000,20130501,20140430
